timestamp,nixtla_X__dc_power_consumption_1_stack,nixtla_X__dm_water_conductivity,nixtla_X__h2_content_in_o2,nixtla_X__h2_flowrate_purification_outlet,nixtla_X__h2_separator_level,nixtla_X__o2_content_in_h2,nixtla_X__o2_separator_level,nixtla_X__power_intensity,nixtla_X__pressure_o2_separator,nixtla_X__voltage_1_stack,_dc_power_consumption_1_stack,_dm_water_conductivity,_h2_content_in_o2,_h2_flowrate_purification_outlet,_h2_separator_level,_o2_content_in_h2,_o2_separator_level,_power_intensity,_pressure_o2_separator,_voltage_1_stack
2025-01-01 17:36:00,7867.0,7867.0,7867.0,7867.0,7867.0,7867.0,7867.0,7867.0,7867.0,7867.0,4987.678,4.6,1.03,97.79760784313726,19.6,0.53,20.4,51.0,15.0,634.0
2025-01-01 17:37:00,7971.0,7971.0,7971.0,7971.0,7971.0,7971.0,7971.0,7971.0,7971.0,7971.0,3985.5,3.8,1.01,78.1470588235294,20.58,0.51,21.42,51.00000000000001,15.8,500.0
2025-01-01 17:38:00,7950.0,7950.0,7950.0,7950.0,7950.0,7950.0,7950.0,7950.0,7950.0,7950.0,4889.25,1.7,1.01,95.86764705882354,46.46,0.51,45.54,50.99999999999999,15.8,615.0
2025-01-01 17:39:00,7934.0,7934.0,7934.0,7934.0,7934.0,7934.0,7934.0,7934.0,7934.0,7934.0,4990.486,3.4,1.02,97.85266666666666,48.5,0.52,51.5,51.0,15.4,629.0
2025-01-01 17:40:00,7835.0,7835.0,7835.0,7835.0,7835.0,7835.0,7835.0,7835.0,7835.0,7835.0,5014.4,2.0,1.04,98.32156862745096,45.54,0.54,46.92,51.0,15.0,640.0
2025-01-01 17:41:00,7875.0,7875.0,7875.0,7875.0,7875.0,7875.0,7875.0,7875.0,7875.0,7875.0,4291.875,1.8,1.03,84.15441176470588,40.59,0.53,41.0,51.0,15.1,545.0
2025-01-01 17:42:00,7900.0,7900.0,7900.0,7900.0,7900.0,7900.0,7900.0,7900.0,7900.0,7900.0,5000.7,4.0,1.03,98.05294117647058,38.22,0.53,39.39,51.0,15.2,633.0
2025-01-01 17:43:00,7960.0,7960.0,7960.0,7960.0,7960.0,7960.0,7960.0,7960.0,7960.0,7960.0,4194.92,1.9,1.01,82.25333333333333,21.78,0.51,22.44,51.0,15.0,527.0
2025-01-01 17:44:00,7823.0,7823.0,7823.0,7823.0,7823.0,7823.0,7823.0,7823.0,7823.0,7823.0,4670.331,2.9,1.04,91.57511764705885,31.36,0.54,32.0,51.0,15.8,597.0
2025-01-01 17:45:00,7917.0,7917.0,7917.0,7917.0,7917.0,7917.0,7917.0,7917.0,7917.0,7917.0,4900.623,4.6,1.02,96.09064705882352,31.04,0.52,31.68,51.0,15.8,619.0
2025-01-01 17:46:00,7926.0,7926.0,7926.0,7926.0,7926.0,7926.0,7926.0,7926.0,7926.0,7926.0,4295.892,3.0,1.02,84.23317647058823,42.23,0.52,40.59,51.0,15.0,542.0
2025-01-01 17:47:00,7929.0,7929.0,7929.0,7929.0,7929.0,7929.0,7929.0,7929.0,7929.0,7929.0,4226.157,4.3,1.02,82.86582352941177,39.0,0.52,39.0,51.0,16.0,533.0
2025-01-01 17:48:00,7984.0,7984.0,7984.0,7984.0,7984.0,7984.0,7984.0,7984.0,7984.0,7984.0,4806.368,4.8,1.0,94.24250980392158,29.0,0.5,28.71,51.0,15.5,602.0
2025-01-01 17:49:00,7821.0,7821.0,7821.0,7821.0,7821.0,7821.0,7821.0,7821.0,7821.0,7821.0,4199.877,3.4,1.04,82.35052941176471,27.16,0.54,28.84,51.0,15.5,537.0
2025-01-01 17:50:00,7898.0,7898.0,7898.0,7898.0,7898.0,7898.0,7898.0,7898.0,7898.0,7898.0,4185.94,3.5,1.03,82.07725490196077,29.58,0.53,29.0,51.0,15.6,530.0
2025-01-01 17:51:00,7901.0,7901.0,7901.0,7901.0,7901.0,7901.0,7901.0,7901.0,7901.0,7901.0,4827.511,1.1,1.02,94.65707843137255,19.8,0.52,19.8,51.0,15.0,611.0
2025-01-01 17:52:00,7966.0,7966.0,7966.0,7966.0,7966.0,7966.0,7966.0,7966.0,7966.0,7966.0,4755.702,1.0,1.01,93.2490588235294,49.98,0.51,50.47,51.0,16.0,597.0
2025-01-01 17:53:00,7850.0,7850.0,7850.0,7850.0,7850.0,7850.0,7850.0,7850.0,7850.0,7850.0,4812.05,1.2,1.04,94.35392156862746,41.71,0.54,43.43,51.0,15.3,613.0
2025-01-01 17:54:00,7971.0,7971.0,7971.0,7971.0,7971.0,7971.0,7971.0,7971.0,7971.0,7971.0,4200.717,3.0,1.01,82.36699999999999,38.22,0.51,39.0,51.0,15.8,527.0
2025-01-01 17:55:00,7898.0,7898.0,7898.0,7898.0,7898.0,7898.0,7898.0,7898.0,7898.0,7898.0,3964.796,4.4,1.03,77.74109803921569,24.75,0.53,25.5,51.0,15.8,502.0
2025-01-01 17:56:00,7925.0,7925.0,7925.0,7925.0,7925.0,7925.0,7925.0,7925.0,7925.0,7925.0,4065.525,4.6,1.02,79.71617647058824,31.0,0.52,30.69,51.0,15.7,513.0
2025-01-01 17:57:00,7985.0,7985.0,7985.0,7985.0,7985.0,7985.0,7985.0,7985.0,7985.0,7985.0,4136.23,4.4,1.0,81.10254901960784,36.72,0.5,36.36,51.0,15.7,518.0
2025-01-01 17:58:00,7840.0,7840.0,7840.0,7840.0,7840.0,7840.0,7840.0,7840.0,7840.0,7840.0,4170.88,2.2,1.04,81.78196078431372,46.56,0.54,46.56,51.0,15.3,532.0
2025-01-01 17:59:00,7927.0,7927.0,7927.0,7927.0,7927.0,7927.0,7927.0,7927.0,7927.0,7927.0,4558.025,4.6,1.02,89.37303921568626,28.71,0.52,29.29,51.0,15.8,575.0
2025-01-01 18:00:00,7930.0,7930.0,7930.0,7930.0,7930.0,7930.0,7930.0,7930.0,7930.0,7930.0,4805.58,1.7,1.02,94.2270588235294,40.18,0.52,40.59,51.0,15.1,606.0
2025-01-01 18:01:00,7866.666666666667,7866.666666666667,7866.666666666667,7866.666666666667,7866.666666666667,7866.666666666667,7866.666666666667,7866.666666666667,7866.666666666667,7866.666666666667,4641.333333333334,4.4,1.03,91.00653594771244,26.46,0.53,27.0,51.0,16.0,590.0
2025-01-01 18:02:00,7733.333333333333,7733.333333333333,7733.333333333333,7733.333333333333,7733.333333333333,7733.333333333333,7733.333333333333,7733.333333333333,7733.333333333333,7733.333333333333,3998.133333333333,2.2,1.07,78.39477124183006,30.69,0.57,31.62,51.00000000000001,15.7,517.0
2025-01-01 18:03:00,7600.0,7600.0,7600.0,7600.0,7600.0,7600.0,7600.0,7600.0,7600.0,7600.0,4218.0,1.5,1.1,82.70588235294117,19.6,0.6,19.8,51.0,15.9,555.0
2025-01-01 18:04:00,7466.666666666667,7466.666666666667,7466.666666666667,7466.666666666667,7466.666666666667,7466.666666666667,7466.666666666667,7466.666666666667,7466.666666666667,7466.666666666667,4106.666666666667,1.4,1.13,80.52287581699348,32.0,0.63,32.64,50.99999999999999,15.4,550.0
2025-01-01 18:05:00,7333.333333333333,7333.333333333333,7333.333333333333,7333.333333333333,7333.333333333333,7333.333333333333,7333.333333333333,7333.333333333333,7333.333333333333,7333.333333333333,4458.666666666666,2.2,1.17,87.42483660130718,21.42,0.67,21.21,51.0,15.6,608.0
2025-01-01 18:06:00,7200.0,7200.0,7200.0,7200.0,7200.0,7200.0,7200.0,7200.0,7200.0,7200.0,3988.8,2.2,1.2,78.21176470588236,36.05,0.7,34.65,51.0,15.9,554.0
2025-01-01 18:07:00,7066.666666666667,7066.666666666667,7066.666666666667,7066.666666666667,7066.666666666667,7066.666666666667,7066.666666666667,7066.666666666667,7066.666666666667,7066.666666666667,3738.266666666667,4.7,1.23,73.29934640522876,35.0,0.73,35.0,51.0,15.7,529.0
2025-01-01 18:08:00,6933.333333333333,6933.333333333333,6933.333333333333,6933.333333333333,6933.333333333333,6933.333333333333,6933.333333333333,6933.333333333333,6933.333333333333,6933.333333333333,3986.6666666666665,2.7,1.27,78.16993464052287,26.19,0.77,27.54,51.0,15.4,575.0
2025-01-01 18:09:00,6800.0,6800.0,6800.0,6800.0,6800.0,6800.0,6800.0,6800.0,6800.0,6800.0,3474.8,4.9,1.3,68.13333333333334,35.64,0.8,36.72,51.0,15.4,511.0
2025-01-01 18:10:00,6666.666666666666,6666.666666666666,6666.666666666666,6666.666666666666,6666.666666666666,6666.666666666666,6666.666666666666,6666.666666666666,6666.666666666666,6666.666666666666,3953.333333333333,3.8,1.33,77.51633986928104,45.08,0.83,46.0,51.0,15.2,593.0
2025-01-01 18:11:00,6533.333333333333,6533.333333333333,6533.333333333333,6533.333333333333,6533.333333333333,6533.333333333333,6533.333333333333,6533.333333333333,6533.333333333333,6533.333333333333,4063.733333333333,2.2,1.37,79.68104575163399,37.08,0.87,36.36,51.0,15.0,622.0
2025-01-01 18:12:00,6400.0,6400.0,6400.0,6400.0,6400.0,6400.0,6400.0,6400.0,6400.0,6400.0,3948.8,3.4,1.4,77.42745098039217,44.44,0.9,44.0,50.99999999999999,15.1,617.0
2025-01-01 18:13:00,6266.666666666666,6266.666666666666,6266.666666666666,6266.666666666666,6266.666666666666,6266.666666666666,6266.666666666666,6266.666666666666,6266.666666666666,6266.666666666666,3202.2666666666664,2.3,1.43,62.78954248366013,44.88,0.93,43.56,51.0,15.6,511.0
2025-01-01 18:14:00,6133.333333333333,6133.333333333333,6133.333333333333,6133.333333333333,6133.333333333333,6133.333333333333,6133.333333333333,6133.333333333333,6133.333333333333,6133.333333333333,3066.6666666666665,1.1,1.47,60.130718954248366,49.5,0.97,48.5,51.0,15.2,500.0
2025-01-01 18:15:00,6000.0,6000.0,6000.0,6000.0,6000.0,6000.0,6000.0,6000.0,6000.0,6000.0,3558.0,3.2,1.5,69.76470588235294,44.29,1.0,44.29,51.0,16.0,593.0
2025-01-01 18:16:00,5866.666666666666,5866.666666666666,5866.666666666666,5866.666666666666,5866.666666666666,5866.666666666666,5866.666666666666,5866.666666666666,5866.666666666666,5866.666666666666,3584.533333333333,4.4,1.53,70.28496732026143,48.02,1.03,49.98,51.0,15.7,611.0
2025-01-01 18:17:00,5733.333333333333,5733.333333333333,5733.333333333333,5733.333333333333,5733.333333333333,5733.333333333333,5733.333333333333,5733.333333333333,5733.333333333333,5733.333333333333,2946.933333333333,3.1,1.57,57.783006535947706,41.82,1.07,39.77,51.0,15.6,514.0
2025-01-01 18:18:00,5600.0,5600.0,5600.0,5600.0,5600.0,5600.0,5600.0,5600.0,5600.0,5600.0,2923.2,2.7,1.6,57.317647058823525,36.72,1.1,36.72,51.0,15.0,522.0
2025-01-01 18:19:00,5466.666666666666,5466.666666666666,5466.666666666666,5466.666666666666,5466.666666666666,5466.666666666666,5466.666666666666,5466.666666666666,5466.666666666666,5466.666666666666,3105.0666666666666,3.6,1.63,60.88366013071895,37.37,1.13,37.0,51.0,15.3,568.0
2025-01-01 18:20:00,5333.333333333333,5333.333333333333,5333.333333333333,5333.333333333333,5333.333333333333,5333.333333333333,5333.333333333333,5333.333333333333,5333.333333333333,5333.333333333333,2901.333333333333,3.7,1.67,56.888888888888886,21.34,1.17,22.22,51.0,16.0,544.0
2025-01-01 18:21:00,5200.0,5200.0,5200.0,5200.0,5200.0,5200.0,5200.0,5200.0,5200.0,5200.0,2943.2,2.5,1.7,57.70980392156862,27.44,1.2,27.72,51.0,15.2,566.0
2025-01-01 18:22:00,5066.666666666666,5066.666666666666,5066.666666666666,5066.666666666666,5066.666666666666,5066.666666666666,5066.666666666666,5066.666666666666,5066.666666666666,5066.666666666666,3100.8,2.9,1.73,60.8,44.88,1.23,42.68,51.0,15.1,612.0
2025-01-01 18:23:00,4933.333333333333,4933.333333333333,4933.333333333333,4933.333333333333,4933.333333333333,4933.333333333333,4933.333333333333,4933.333333333333,4933.333333333333,4933.333333333333,2476.533333333333,4.8,1.77,48.559477124183,33.66,1.27,34.34,51.0,16.0,502.0
2025-01-01 18:24:00,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,2683.2,2.0,1.8,52.61176470588235,36.0,1.3,34.92,51.0,15.0,559.0
2025-01-01 18:25:00,4666.666666666666,4666.666666666666,4666.666666666666,4666.666666666666,4666.666666666666,4666.666666666666,4666.666666666666,4666.666666666666,4666.666666666666,4666.666666666666,2627.333333333333,4.6,1.83,51.51633986928104,37.24,1.33,38.0,51.0,15.8,563.0
2025-01-01 18:26:00,4533.333333333333,4533.333333333333,4533.333333333333,4533.333333333333,4533.333333333333,4533.333333333333,4533.333333333333,4533.333333333333,4533.333333333333,4533.333333333333,2901.333333333333,4.5,1.87,56.888888888888886,30.69,1.37,31.0,51.0,15.0,640.0
2025-01-01 18:27:00,4400.0,4400.0,4400.0,4400.0,4400.0,4400.0,4400.0,4400.0,4400.0,4400.0,2380.4,1.3,1.9,46.67450980392157,51.0,1.4,50.0,51.0,15.4,541.0
2025-01-01 18:28:00,4266.666666666666,4266.666666666666,4266.666666666666,4266.666666666666,4266.666666666666,4266.666666666666,4266.666666666666,4266.666666666666,4266.666666666666,4266.666666666666,2171.733333333333,3.7,1.93,42.58300653594771,31.36,1.43,31.68,51.0,15.5,509.0
2025-01-01 18:29:00,4133.333333333333,4133.333333333333,4133.333333333333,4133.333333333333,4133.333333333333,4133.333333333333,4133.333333333333,4133.333333333333,4133.333333333333,4133.333333333333,2273.333333333333,3.3,1.97,44.5751633986928,25.25,1.47,25.0,51.00000000000001,15.8,550.0
2025-01-01 18:30:00,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,2223.9999999999995,4.6,2.0,43.607843137254896,44.44,1.5,43.56,50.99999999999999,15.7,556.0
2025-01-01 18:31:00,3866.666666666666,3866.666666666666,3866.666666666666,3866.666666666666,3866.666666666666,3866.666666666666,3866.666666666666,3866.666666666666,3866.666666666666,3866.666666666666,2006.8,4.5,2.03,39.34901960784313,28.42,1.53,28.13,51.0,15.0,519.0
2025-01-01 18:32:00,3733.333333333333,3733.333333333333,3733.333333333333,3733.333333333333,3733.333333333333,3733.333333333333,3733.333333333333,3733.333333333333,3733.333333333333,3733.333333333333,2284.8,2.5,2.07,44.8,37.37,1.57,38.11,51.0,15.9,612.0
2025-01-01 18:33:00,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,1940.4,3.0,2.1,38.04705882352941,33.66,1.6,33.33,51.0,15.7,539.0
2025-01-01 18:34:00,3466.666666666666,3466.666666666666,3466.666666666666,3466.666666666666,3466.666666666666,3466.666666666666,3466.666666666666,3466.666666666666,3466.666666666666,3466.666666666666,1941.333333333333,4.6,2.13,38.065359477124176,40.0,1.63,39.2,51.0,15.0,560.0
2025-01-01 18:35:00,3333.333333333333,3333.333333333333,3333.333333333333,3333.333333333333,3333.333333333333,3333.333333333333,3333.333333333333,3333.333333333333,3333.333333333333,3333.333333333333,1709.9999999999998,3.6,2.17,33.52941176470588,41.2,1.67,39.6,51.0,15.1,513.0
2025-01-01 18:36:00,3200.0,3200.0,3200.0,3200.0,3200.0,3200.0,3200.0,3200.0,3200.0,3200.0,1920.0,2.6,2.2,37.64705882352941,44.29,1.7,42.57,51.0,15.5,600.0
2025-01-01 18:37:00,3066.666666666666,3066.666666666666,3066.666666666666,3066.666666666666,3066.666666666666,3066.666666666666,3066.666666666666,3066.666666666666,3066.666666666666,3066.666666666666,1812.4,2.7,2.23,35.53725490196078,40.4,1.73,40.8,51.0,15.8,591.0
2025-01-01 18:38:00,2933.333333333333,2933.333333333333,2933.333333333333,2933.333333333333,2933.333333333333,2933.333333333333,2933.333333333333,2933.333333333333,2933.333333333333,2933.333333333333,1742.4,1.3,2.27,34.16470588235294,27.72,1.77,27.16,51.0,15.9,594.0
2025-01-01 18:39:00,2800.0,2800.0,2800.0,2800.0,2800.0,2800.0,2800.0,2800.0,2800.0,2800.0,1691.2,1.6,2.3,33.16078431372549,23.23,1.8,22.31,51.0,15.7,604.0
2025-01-01 18:40:00,2666.666666666666,2666.666666666666,2666.666666666666,2666.666666666666,2666.666666666666,2666.666666666666,2666.666666666666,2666.666666666666,2666.666666666666,2666.666666666666,1407.9999999999998,4.2,2.33,27.607843137254896,48.51,1.83,47.53,51.0,15.8,528.0
2025-01-01 18:41:00,2533.333333333333,2533.333333333333,2533.333333333333,2533.333333333333,2533.333333333333,2533.333333333333,2533.333333333333,2533.333333333333,2533.333333333333,2533.333333333333,1621.333333333333,2.4,2.37,31.790849673202608,26.26,1.87,26.52,51.0,15.5,640.0
2025-01-01 18:42:00,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,1380.0,3.5,2.4,27.058823529411764,33.66,1.9,33.66,51.0,15.1,575.0
2025-01-01 18:43:00,2266.666666666666,2266.666666666666,2266.666666666666,2266.666666666666,2266.666666666666,2266.666666666666,2266.666666666666,2266.666666666666,2266.666666666666,2266.666666666666,1135.5999999999997,4.3,2.43,22.266666666666666,43.12,1.93,45.32,50.99999999999999,15.7,501.0
2025-01-01 18:44:00,2133.333333333333,2133.333333333333,2133.333333333333,2133.333333333333,2133.333333333333,2133.333333333333,2133.333333333333,2133.333333333333,2133.333333333333,2133.333333333333,1105.0666666666666,1.6,2.47,21.667973856209148,43.12,1.97,43.56,51.0,15.4,518.0
2025-01-01 18:45:00,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,1094.0,1.5,2.5,21.45098039215686,21.21,2.0,21.0,51.00000000000001,15.5,547.0
2025-01-01 18:46:00,1866.666666666666,1866.666666666666,1866.666666666666,1866.666666666666,1866.666666666666,1866.666666666666,1866.666666666666,1866.666666666666,1866.666666666666,1866.666666666666,1041.5999999999997,1.3,2.53,20.4235294117647,40.17,2.03,38.61,51.0,15.8,558.0
2025-01-01 18:47:00,1733.333333333333,1733.333333333333,1733.333333333333,1733.333333333333,1733.333333333333,1733.333333333333,1733.333333333333,1733.333333333333,1733.333333333333,1733.333333333333,899.5999999999999,1.1,2.57,17.639215686274508,41.2,2.07,40.4,51.0,15.1,519.0
2025-01-01 18:48:00,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,881.6,3.8,2.6,17.28627450980392,29.4,2.1,29.1,51.00000000000001,15.6,551.0
2025-01-01 18:49:00,1466.666666666666,1466.666666666666,1466.666666666666,1466.666666666666,1466.666666666666,1466.666666666666,1466.666666666666,1466.666666666666,1466.666666666666,1466.666666666666,824.2666666666663,2.7,2.63,16.162091503267966,47.0,2.13,48.41,51.0,15.2,562.0
2025-01-01 18:50:00,1333.333333333333,1333.333333333333,1333.333333333333,1333.333333333333,1333.333333333333,1333.333333333333,1333.333333333333,1333.333333333333,1333.333333333333,1333.333333333333,717.3333333333331,4.9,2.67,14.06535947712418,30.38,2.17,31.0,51.0,15.9,538.0
2025-01-01 18:51:00,1199.999999999999,1199.999999999999,1199.999999999999,1199.999999999999,1199.999999999999,1199.999999999999,1199.999999999999,1199.999999999999,1199.999999999999,1199.999999999999,603.5999999999996,1.7,2.7,11.83529411764705,41.82,2.2,41.82,51.0,15.1,503.0
2025-01-01 18:52:00,1066.666666666666,1066.666666666666,1066.666666666666,1066.666666666666,1066.666666666666,1066.666666666666,1066.666666666666,1066.666666666666,1066.666666666666,1066.666666666666,562.133333333333,2.2,2.73,11.022222222222217,40.0,2.23,40.4,51.0,15.5,527.0
2025-01-01 18:53:00,933.333333333333,933.333333333333,933.333333333333,933.333333333333,933.333333333333,933.333333333333,933.333333333333,933.333333333333,933.333333333333,933.333333333333,470.3999999999998,3.5,2.77,9.223529411764702,44.62,2.27,47.38,51.0,15.1,504.0
2025-01-01 18:54:00,799.9999999999991,799.9999999999991,799.9999999999991,799.9999999999991,799.9999999999991,799.9999999999991,799.9999999999991,799.9999999999991,799.9999999999991,799.9999999999991,476.7999999999995,1.3,2.8,9.349019607843127,36.0,2.3,36.0,51.0,15.9,596.0
2025-01-01 18:55:00,666.6666666666661,666.6666666666661,666.6666666666661,666.6666666666661,666.6666666666661,666.6666666666661,666.6666666666661,666.6666666666661,666.6666666666661,666.6666666666661,377.99999999999966,2.2,2.83,7.411764705882346,20.79,2.33,21.42,51.0,15.1,567.0
2025-01-01 18:56:00,533.333333333333,533.333333333333,533.333333333333,533.333333333333,533.333333333333,533.333333333333,533.333333333333,533.333333333333,533.333333333333,533.333333333333,315.1999999999998,3.2,2.87,6.180392156862742,48.51,2.37,48.02,51.0,15.5,591.0
2025-01-01 18:57:00,399.9999999999991,399.9999999999991,399.9999999999991,399.9999999999991,399.9999999999991,399.9999999999991,399.9999999999991,399.9999999999991,399.9999999999991,399.9999999999991,244.79999999999944,1.3,2.9,4.799999999999989,21.34,2.4,21.56,51.0,15.7,612.0
2025-01-01 18:58:00,266.66666666666606,266.66666666666606,266.66666666666606,266.66666666666606,266.66666666666606,266.66666666666606,266.66666666666606,266.66666666666606,266.66666666666606,266.66666666666606,147.46666666666633,2.7,2.93,2.891503267973849,36.05,2.43,34.3,51.0,15.0,553.0
2025-01-01 18:59:00,133.33333333333303,133.33333333333303,133.33333333333303,133.33333333333303,133.33333333333303,133.33333333333303,133.33333333333303,133.33333333333303,133.33333333333303,133.33333333333303,83.46666666666648,1.2,2.97,1.636601307189539,37.62,2.47,36.86,51.0,15.8,626.0
2025-01-01 19:00:00,-9.094947017729282e-13,-9.094947017729282e-13,-9.094947017729282e-13,-9.094947017729282e-13,-9.094947017729282e-13,-9.094947017729282e-13,-9.094947017729282e-13,-9.094947017729282e-13,-9.094947017729282e-13,-9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-01 19:01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-01 19:02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-01 19:03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-01 19:04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-01 19:05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-01 19:06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-01 19:07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-01 19:08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-01 19:09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-01 19:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-01 19:11:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-01 19:12:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-01 19:13:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-01 19:14:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-01 19:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-01 19:16:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-01 19:17:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-01 19:18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-01 19:19:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-01 19:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-01 19:21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-01 19:22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-01 19:23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-01 19:24:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-01 19:25:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-01 19:26:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-01 19:27:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-01 19:28:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-01 19:29:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-01 19:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-01 19:31:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-01 19:32:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
